,Size,Mouth,Lung,Trachea,Product,Inlet,Flowrate,Flow,RampTimeInhalation,BolusDelay,DeviceType,inlet,InhalationProfile
51,1.7443e-05,0.8899357509378638,0.11006424906213616,,PT010,USP,30,,x,0.2,dfp,,constant
52,1.7775e-05,0.8995281590762065,0.10047184092379352,,PT010,USP,30,,x,0.2,dfp,,constant
53,1.8107e-05,0.9043014939214663,0.09569850607853374,,PT010,USP,30,,x,0.2,dfp,,constant
54,1.844e-05,0.910287365754847,0.08971263424515297,,PT010,USP,30,,x,0.2,dfp,,constant
55,1.8772e-05,0.916852505394736,0.08314749460526404,,PT010,USP,30,,x,0.2,dfp,,constant
56,1.9104e-05,0.9231085615326333,0.07689143846736661,,PT010,USP,30,,x,0.2,dfp,,constant
57,1.9436e-05,0.9264190912807094,0.07358090871929059,,PT010,USP,30,,x,0.2,dfp,,constant
58,1.9768e-05,0.931678493851125,0.06832150614887503,,PT010,USP,30,,x,0.2,dfp,,constant
59,2.0101e-05,0.9360918278156222,0.06390817218437793,,PT010,USP,30,,x,0.2,dfp,,constant
60,2.0433e-05,0.9390736016027575,0.06092639839724248,,PT010,USP,30,,x,0.2,dfp,,constant
61,2.0765e-05,0.9432689337059842,0.05673106629401578,,PT010,USP,30,,x,0.2,dfp,,constant
62,2.1097e-05,0.9460038845284504,0.05399611547154967,,PT010,USP,30,,x,0.2,dfp,,constant
63,2.143e-05,0.9497755067581753,0.05022449324182458,,PT010,USP,30,,x,0.2,dfp,,constant
64,2.1762e-05,0.9492702566312446,0.05072974336875537,,PT010,USP,30,,x,0.2,dfp,,constant
65,2.2094e-05,0.9511155895121582,0.04888441048784169,,PT010,USP,30,,x,0.2,dfp,,constant
66,2.2426e-05,0.9549555368946882,0.04504446310531182,,PT010,USP,30,,x,0.2,dfp,,constant
67,2.2758e-05,0.9569594963635841,0.04304050363641583,,PT010,USP,30,,x,0.2,dfp,,constant
68,2.3091e-05,0.9596020000621683,0.040397999937831705,,PT010,USP,30,,x,0.2,dfp,,constant
69,2.3423e-05,0.9614330419769074,0.03856695802309266,,PT010,USP,30,,x,0.2,dfp,,constant
70,2.3755e-05,0.9615768570587263,0.03842314294127363,,PT010,USP,30,,x,0.2,dfp,,constant
71,2.4087e-05,0.9649198693388448,0.035080130661155305,,PT010,USP,30,,x,0.2,dfp,,constant
72,2.4419e-05,0.9658098094501181,0.03419019054988191,,PT010,USP,30,,x,0.2,dfp,,constant
73,2.4752e-05,0.9702688895444636,0.029731110455536437,,PT010,USP,30,,x,0.2,dfp,,constant
74,2.5084e-05,0.9692692410134761,0.030730758986523825,,PT010,USP,30,,x,0.2,dfp,,constant
75,2.5416e-05,0.9704563478319943,0.029543652168005717,,PT010,USP,30,,x,0.2,dfp,,constant
76,2.5748e-05,0.9706565991714391,0.029343400828560882,,PT010,USP,30,,x,0.2,dfp,,constant
77,2.6081e-05,0.971154469436702,0.02884553056329801,,PT010,USP,30,,x,0.2,dfp,,constant
0,5e-07,0.014978768425540525,0.9850212315744595,,PT010,USP,30,,x,0.2,nondfp,,constant
1,8.3221e-07,0.015236304651390321,0.9847636953486096,,PT010,USP,30,,x,0.2,nondfp,,constant
2,1.1644e-06,0.01845048680870914,0.9815495131912909,,PT010,USP,30,,x,0.2,nondfp,,constant
3,1.4966e-06,0.020207812175096547,0.9797921878249035,,PT010,USP,30,,x,0.2,nondfp,,constant
4,1.8289e-06,0.02077177510550702,0.979228224894493,,PT010,USP,30,,x,0.2,nondfp,,constant
5,2.1611e-06,0.0233911125525788,0.9766088874474211,,PT010,USP,30,,x,0.2,nondfp,,constant
6,2.4933e-06,0.027638444304004053,0.9723615556959959,,PT010,USP,30,,x,0.2,nondfp,,constant
7,2.8255e-06,0.03229262511807373,0.9677073748819263,,PT010,USP,30,,x,0.2,nondfp,,constant
8,3.1577e-06,0.03693598891856297,0.963064011081437,,PT010,USP,30,,x,0.2,nondfp,,constant
9,3.4899e-06,0.04372198016305885,0.9562780198369412,,PT010,USP,30,,x,0.2,nondfp,,constant
10,3.8221e-06,0.05246412857530622,0.9475358714246938,,PT010,USP,30,,x,0.2,nondfp,,constant
11,4.1544e-06,0.06554375664324755,0.9344562433567525,,PT010,USP,30,,x,0.2,nondfp,,constant
12,4.4866e-06,0.08072867338954999,0.9192713266104501,,PT010,USP,30,,x,0.2,nondfp,,constant
13,4.8188e-06,0.09762267659558932,0.9023773234044107,,PT010,USP,30,,x,0.2,nondfp,,constant
14,5.151e-06,0.11721273082711617,0.8827872691728839,,PT010,USP,30,,x,0.2,nondfp,,constant
15,5.4832e-06,0.14267855446846472,0.8573214455315352,,PT010,USP,30,,x,0.2,nondfp,,constant
16,5.8154e-06,0.17122703370300105,0.8287729662969989,,PT010,USP,30,,x,0.2,nondfp,,constant
17,6.1477e-06,0.20167472340726675,0.7983252765927333,,PT010,USP,30,,x,0.2,nondfp,,constant
18,6.4799e-06,0.23623919186614997,0.7637608081338499,,PT010,USP,30,,x,0.2,nondfp,,constant
19,6.8121e-06,0.2713553986970271,0.728644601302973,,PT010,USP,30,,x,0.2,nondfp,,constant
20,7.1443e-06,0.3048241670808324,0.6951758329191676,,PT010,USP,30,,x,0.2,nondfp,,constant
21,7.4765e-06,0.3407345478062669,0.6592654521937331,,PT010,USP,30,,x,0.2,nondfp,,constant
22,7.8087e-06,0.37941811386409774,0.6205818861359023,,PT010,USP,30,,x,0.2,nondfp,,constant
23,8.1409e-06,0.4143860327595713,0.5856139672404287,,PT010,USP,30,,x,0.2,nondfp,,constant
24,8.4732e-06,0.44751088876241296,0.552489111237587,,PT010,USP,30,,x,0.2,nondfp,,constant
25,8.8054e-06,0.48151163323391694,0.518488366766083,,PT010,USP,30,,x,0.2,nondfp,,constant
26,9.1376e-06,0.5099130188201243,0.4900869811798756,,PT010,USP,30,,x,0.2,nondfp,,constant
27,9.4698e-06,0.5391646690414517,0.4608353309585483,,PT010,USP,30,,x,0.2,nondfp,,constant
28,9.802e-06,0.5707834053676338,0.42921659463236617,,PT010,USP,30,,x,0.2,nondfp,,constant
29,1.0134e-05,0.5936001964083886,0.4063998035916113,,PT010,USP,30,,x,0.2,nondfp,,constant
30,1.0466e-05,0.6189429737267013,0.3810570262732986,,PT010,USP,30,,x,0.2,nondfp,,constant
31,1.0799e-05,0.6439371825681736,0.3560628174318265,,PT010,USP,30,,x,0.2,nondfp,,constant
32,1.1131e-05,0.6596987477351106,0.3403012522648894,,PT010,USP,30,,x,0.2,nondfp,,constant
33,1.1463e-05,0.680072508495059,0.31992749150494104,,PT010,USP,30,,x,0.2,nondfp,,constant
34,1.1795e-05,0.6981962829927765,0.3018037170072235,,PT010,USP,30,,x,0.2,nondfp,,constant
35,1.2128e-05,0.7138658390652679,0.28613416093473215,,PT010,USP,30,,x,0.2,nondfp,,constant
36,1.246e-05,0.7297832202749981,0.27021677972500185,,PT010,USP,30,,x,0.2,nondfp,,constant
37,1.2792e-05,0.746910938610642,0.25308906138935805,,PT010,USP,30,,x,0.2,nondfp,,constant
38,1.3124e-05,0.7606585484393563,0.23934145156064368,,PT010,USP,30,,x,0.2,nondfp,,constant
39,1.3456e-05,0.7786866201985244,0.2213133798014755,,PT010,USP,30,,x,0.2,nondfp,,constant
40,1.3789e-05,0.7900501960356321,0.20994980396436788,,PT010,USP,30,,x,0.2,nondfp,,constant
41,1.4121e-05,0.8023673832810381,0.19763261671896187,,PT010,USP,30,,x,0.2,nondfp,,constant
42,1.4453e-05,0.813906988594261,0.18609301140573897,,PT010,USP,30,,x,0.2,nondfp,,constant
43,1.4785e-05,0.8239992687829915,0.17600073121700854,,PT010,USP,30,,x,0.2,nondfp,,constant
44,1.5117e-05,0.8392607545194753,0.16073924548052462,,PT010,USP,30,,x,0.2,nondfp,,constant
45,1.545e-05,0.8493361908890257,0.15066380911097432,,PT010,USP,30,,x,0.2,nondfp,,constant
46,1.5782e-05,0.8607043021921298,0.13929569780787027,,PT010,USP,30,,x,0.2,nondfp,,constant
47,1.6114e-05,0.8671488253484475,0.13285117465155247,,PT010,USP,30,,x,0.2,nondfp,,constant
48,1.6446e-05,0.8732319988582031,0.1267680011417969,,PT010,USP,30,,x,0.2,nondfp,,constant
49,1.6779e-05,0.882403993695518,0.11759600630448196,,PT010,USP,30,,x,0.2,nondfp,,constant
50,1.7111e-05,0.8927336137733,0.10726638622669997,,PT010,USP,30,,x,0.2,nondfp,,constant
51,1.7443e-05,0.8962430851562556,0.10375691484374439,,PT010,USP,30,,x,0.2,nondfp,,constant
52,1.7775e-05,0.9047711994219179,0.09522880057808221,,PT010,USP,30,,x,0.2,nondfp,,constant
53,1.8107e-05,0.9077508906062789,0.09224910939372104,,PT010,USP,30,,x,0.2,nondfp,,constant
54,1.844e-05,0.9162452684733551,0.08375473152664495,,PT010,USP,30,,x,0.2,nondfp,,constant
55,1.8772e-05,0.9201147929678465,0.07988520703215354,,PT010,USP,30,,x,0.2,nondfp,,constant
56,1.9104e-05,0.9255884586180714,0.07441154138192863,,PT010,USP,30,,x,0.2,nondfp,,constant
57,1.9436e-05,0.9319698382370974,0.06803016176290262,,PT010,USP,30,,x,0.2,nondfp,,constant
58,1.9768e-05,0.9322162382698259,0.06778376173017402,,PT010,USP,30,,x,0.2,nondfp,,constant
59,2.0101e-05,0.9363265483583453,0.06367345164165468,,PT010,USP,30,,x,0.2,nondfp,,constant
60,2.0433e-05,0.9390860008189612,0.0609139991810388,,PT010,USP,30,,x,0.2,nondfp,,constant
61,2.0765e-05,0.9408928854953018,0.05910711450469814,,PT010,USP,30,,x,0.2,nondfp,,constant
62,2.1097e-05,0.9422713435481025,0.057728656451897474,,PT010,USP,30,,x,0.2,nondfp,,constant
63,2.143e-05,0.9441498967632428,0.0558501032367572,,PT010,USP,30,,x,0.2,nondfp,,constant
64,2.1762e-05,0.9469016970286804,0.053098302971319455,,PT010,USP,30,,x,0.2,nondfp,,constant
65,2.2094e-05,0.9488037586422986,0.051196241357701296,,PT010,USP,30,,x,0.2,nondfp,,constant
66,2.2426e-05,0.9512481708152217,0.04875182918477829,,PT010,USP,30,,x,0.2,nondfp,,constant
67,2.2758e-05,0.9543671962859369,0.04563280371406316,,PT010,USP,30,,x,0.2,nondfp,,constant
68,2.3091e-05,0.9565273944387718,0.0434726055612282,,PT010,USP,30,,x,0.2,nondfp,,constant
69,2.3423e-05,0.9585518048273174,0.041448195172682674,,PT010,USP,30,,x,0.2,nondfp,,constant
70,2.3755e-05,0.9612409799939506,0.03875902000604931,,PT010,USP,30,,x,0.2,nondfp,,constant
71,2.4087e-05,0.9616424882915334,0.03835751170846657,,PT010,USP,30,,x,0.2,nondfp,,constant
72,2.4419e-05,0.965205962261446,0.03479403773855402,,PT010,USP,30,,x,0.2,nondfp,,constant
73,2.4752e-05,0.9682785997834716,0.03172140021652831,,PT010,USP,30,,x,0.2,nondfp,,constant
74,2.5084e-05,0.9681863618746082,0.03181363812539178,,PT010,USP,30,,x,0.2,nondfp,,constant
75,2.5416e-05,0.971112636683432,0.02888736331656811,,PT010,USP,30,,x,0.2,nondfp,,constant
76,2.5748e-05,0.9704236668311438,0.02957633316885613,,PT010,USP,30,,x,0.2,nondfp,,constant
77,2.6081e-05,0.9723311594045891,0.02766884059541092,,PT010,USP,30,,x,0.2,nondfp,,constant
0,5e-07,0.02551563318211588,0.9744843668178842,0.0,PT210,large,15,,"0,4",0,dfp,,trapezoid
1,8.3221e-07,0.030167690957168924,0.969832309042831,0.0,PT210,large,15,,"0,4",0,dfp,,trapezoid
2,1.1644e-06,0.033555188039818336,0.9664448119601817,0.0,PT210,large,15,,"0,4",0,dfp,,trapezoid
3,1.4966e-06,0.03870851856841345,0.9612914814315865,0.0,PT210,large,15,,"0,4",0,dfp,,trapezoid
4,1.8289e-06,0.043123098753874864,0.9568769012461251,0.0,PT210,large,15,,"0,4",0,dfp,,trapezoid
5,2.1611e-06,0.051342576518198166,0.9486574234818018,0.0,PT210,large,15,,"0,4",0,dfp,,trapezoid
6,2.4933e-06,0.061631770264186314,0.9383682297358137,0.0,PT210,large,15,,"0,4",0,dfp,,trapezoid
7,2.8255e-06,0.07162000659676541,0.9283799934032346,0.0,PT210,large,15,,"0,4",0,dfp,,trapezoid
8,3.1577e-06,0.08200276402483346,0.9179972359751666,0.0,PT210,large,15,,"0,4",0,dfp,,trapezoid
9,3.4899e-06,0.09886801277413601,0.901131987225864,0.0,PT210,large,15,,"0,4",0,dfp,,trapezoid
10,3.8221e-06,0.11421782293686308,0.8857821770631369,0.0,PT210,large,15,,"0,4",0,dfp,,trapezoid
11,4.1544e-06,0.12985990190531907,0.870140098094681,0.0,PT210,large,15,,"0,4",0,dfp,,trapezoid
12,4.4866e-06,0.14852775920353328,0.8514722407964668,0.0,PT210,large,15,,"0,4",0,dfp,,trapezoid
13,4.8188e-06,0.18203704880808091,0.8179629511919191,0.0,PT210,large,15,,"0,4",0,dfp,,trapezoid
14,5.151e-06,0.20674437907861248,0.7932556209213876,0.0,PT210,large,15,,"0,4",0,dfp,,trapezoid
15,5.4832e-06,0.24401220857191547,0.7559877914280846,0.0,PT210,large,15,,"0,4",0,dfp,,trapezoid
16,5.8154e-06,0.2784101250227505,0.7215898749772495,0.0,PT210,large,15,,"0,4",0,dfp,,trapezoid
17,6.1477e-06,0.3206398198160622,0.6793601801839378,0.0,PT210,large,15,,"0,4",0,dfp,,trapezoid
18,6.4799e-06,0.36184921690980465,0.6381507830901954,0.0,PT210,large,15,,"0,4",0,dfp,,trapezoid
19,6.8121e-06,0.4015122638593952,0.5984877361406048,0.0,PT210,large,15,,"0,4",0,dfp,,trapezoid
20,7.1443e-06,0.4522336629663918,0.5477663370336082,0.0,PT210,large,15,,"0,4",0,dfp,,trapezoid
21,7.4765e-06,0.49436043487918097,0.5056194118213235,2.01532994954464e-05,PT210,large,15,,"0,4",0,dfp,,trapezoid
22,7.8087e-06,0.5376928797174196,0.4623071202825803,0.0,PT210,large,15,,"0,4",0,dfp,,trapezoid
23,8.1409e-06,0.5781788184592986,0.4218211815407014,0.0,PT210,large,15,,"0,4",0,dfp,,trapezoid
24,8.4732e-06,0.616035749261954,0.38396425073804596,0.0,PT210,large,15,,"0,4",0,dfp,,trapezoid
25,8.8054e-06,0.6541010854817751,0.3458989145182249,0.0,PT210,large,15,,"0,4",0,dfp,,trapezoid
26,9.1376e-06,0.6828281387306671,0.31717186126933283,0.0,PT210,large,15,,"0,4",0,dfp,,trapezoid
27,9.4698e-06,0.7147351249387026,0.28526487506129744,0.0,PT210,large,15,,"0,4",0,dfp,,trapezoid
28,9.802e-06,0.7406975470518875,0.25930245294811244,0.0,PT210,large,15,,"0,4",0,dfp,,trapezoid
29,1.0134e-05,0.7644166869395134,0.23558331306048663,0.0,PT210,large,15,,"0,4",0,dfp,,trapezoid
30,1.0466e-05,0.7836714540565729,0.21630930419654057,1.9241746886612356e-05,PT210,large,15,,"0,4",0,dfp,,trapezoid
31,1.0799e-05,0.8060312160833472,0.1939687839166529,0.0,PT210,large,15,,"0,4",0,dfp,,trapezoid
32,1.1131e-05,0.8231082596301981,0.17687249417896772,1.9246190834268982e-05,PT210,large,15,,"0,4",0,dfp,,trapezoid
33,1.1463e-05,0.8398385099576927,0.1601614900423073,0.0,PT210,large,15,,"0,4",0,dfp,,trapezoid
34,1.1795e-05,0.8536468950429971,0.146353104957003,0.0,PT210,large,15,,"0,4",0,dfp,,trapezoid
35,1.2128e-05,0.865351225047188,0.13462941124427452,1.9363708537459096e-05,PT210,large,15,,"0,4",0,dfp,,trapezoid
36,1.246e-05,0.8741419503727363,0.12574148441538885,0.00011656521187470872,PT210,large,15,,"0,4",0,dfp,,trapezoid
37,1.2792e-05,0.8868242915860476,0.11311729681979221,5.841159416013087e-05,PT210,large,15,,"0,4",0,dfp,,trapezoid
38,1.3124e-05,0.8933166210976823,0.10652751349209959,0.00015586541021816823,PT210,large,15,,"0,4",0,dfp,,trapezoid
39,1.3456e-05,0.9031183890934734,0.09664655645224474,0.00023505445428182928,PT210,large,15,,"0,4",0,dfp,,trapezoid
40,1.3789e-05,0.9116882778961469,0.08799753868625287,0.0003141834176002565,PT210,large,15,,"0,4",0,dfp,,trapezoid
41,1.4121e-05,0.9197531675674164,0.07991167655284007,0.00033515587974358393,PT210,large,15,,"0,4",0,dfp,,trapezoid
42,1.4453e-05,0.9235038469659376,0.07607279167547781,0.00042336135858454886,PT210,large,15,,"0,4",0,dfp,,trapezoid
43,1.4785e-05,0.9306414568112653,0.068879198293125,0.0004793448956096035,PT210,large,15,,"0,4",0,dfp,,trapezoid
44,1.5117e-05,0.9371926327942485,0.06226168483223444,0.0005456823735169718,PT210,large,15,,"0,4",0,dfp,,trapezoid
45,1.545e-05,0.9413754534688008,0.057908448651072836,0.0007160978801262963,PT210,large,15,,"0,4",0,dfp,,trapezoid
46,1.5782e-05,0.9435760840726036,0.05578383003475572,0.0006400858926406699,PT210,large,15,,"0,4",0,dfp,,trapezoid
47,1.6114e-05,0.9500205290263658,0.04939491575756832,0.0005845552160658626,PT210,large,15,,"0,4",0,dfp,,trapezoid
48,1.6446e-05,0.9541341631797698,0.045129908815015655,0.0007359280052144663,PT210,large,15,,"0,4",0,dfp,,trapezoid
49,1.6779e-05,0.956853575922682,0.04251449923357148,0.0006319248437465992,PT210,large,15,,"0,4",0,dfp,,trapezoid
50,1.7111e-05,0.9602335245666039,0.03898852711488061,0.000777948318515484,PT210,large,15,,"0,4",0,dfp,,trapezoid
51,1.7443e-05,0.9633815646568336,0.036092912447885636,0.0005255228952807057,PT210,large,15,,"0,4",0,dfp,,trapezoid
52,1.7775e-05,0.9662409965595992,0.033111799292811356,0.0006472041475895724,PT210,large,15,,"0,4",0,dfp,,trapezoid
53,1.8107e-05,0.9678737143920164,0.031418841491776976,0.0007074441162066184,PT210,large,15,,"0,4",0,dfp,,trapezoid
54,1.844e-05,0.9714469568941294,0.027916401288454094,0.0006366418174164909,PT210,large,15,,"0,4",0,dfp,,trapezoid
55,1.8772e-05,0.9713523591774522,0.027769839001619438,0.0008778018209283559,PT210,large,15,,"0,4",0,dfp,,trapezoid
56,1.9104e-05,0.9766981665455132,0.022797027703739578,0.0005048057507470773,PT210,large,15,,"0,4",0,dfp,,trapezoid
57,1.9436e-05,0.9788539834642485,0.02042399004724313,0.0007220264885084348,PT210,large,15,,"0,4",0,dfp,,trapezoid
58,1.9768e-05,0.9793997053799143,0.019863858967000596,0.0007364356530851513,PT210,large,15,,"0,4",0,dfp,,trapezoid
59,2.0101e-05,0.9813686708860762,0.017840189873417633,0.0007911392405062296,PT210,large,15,,"0,4",0,dfp,,trapezoid
60,2.0433e-05,0.9826783985075299,0.016689810562515776,0.0006317909299542961,PT210,large,15,,"0,4",0,dfp,,trapezoid
61,2.0765e-05,0.9828933930395162,0.01657632178490055,0.0005302851755833075,PT210,large,15,,"0,4",0,dfp,,trapezoid
62,2.1097e-05,0.9845128405865926,0.014624583446078348,0.0008625759673289434,PT210,large,15,,"0,4",0,dfp,,trapezoid
63,2.143e-05,0.9855392412967381,0.013912112031593335,0.0005486466716684595,PT210,large,15,,"0,4",0,dfp,,trapezoid
64,2.1762e-05,0.9851196697939428,0.014037677613804115,0.0008426525922531665,PT210,large,15,,"0,4",0,dfp,,trapezoid
65,2.2094e-05,0.9868264801536757,0.012566715811798329,0.0006068040345260029,PT210,large,15,,"0,4",0,dfp,,trapezoid
66,2.2426e-05,0.9873100086033841,0.012259822196730616,0.0004301691998851875,PT210,large,15,,"0,4",0,dfp,,trapezoid
67,2.2758e-05,0.987307195848599,0.012027849850711179,0.0006649543006896865,PT210,large,15,,"0,4",0,dfp,,trapezoid
68,2.3091e-05,0.9872427849174724,0.011974563850470687,0.0007826512320568655,PT210,large,15,,"0,4",0,dfp,,trapezoid
69,2.3423e-05,0.989175116470266,0.010139764318991409,0.0006851192107425999,PT210,large,15,,"0,4",0,dfp,,trapezoid
70,2.3755e-05,0.9894586153045289,0.00983862571577296,0.0007027589796980444,PT210,large,15,,"0,4",0,dfp,,trapezoid
71,2.4087e-05,0.9898161963482458,0.009480124320730985,0.000703679331023274,PT210,large,15,,"0,4",0,dfp,,trapezoid
72,2.4419e-05,0.9909099794981515,0.008542664428618842,0.0005473560732295847,PT210,large,15,,"0,4",0,dfp,,trapezoid
73,2.4752e-05,0.9912109375,0.008124999999999955,0.0006640624999999696,PT210,large,15,,"0,4",0,dfp,,trapezoid
74,2.5084e-05,0.9916108588522995,0.007840318829626616,0.0005488223180738358,PT210,large,15,,"0,4",0,dfp,,trapezoid
75,2.5416e-05,0.9929062726806632,0.006662616819266506,0.000431110500070177,PT210,large,15,,"0,4",0,dfp,,trapezoid
76,2.5748e-05,0.9925885780341813,0.0068367919977486554,0.0005746299680700063,PT210,large,15,,"0,4",0,dfp,,trapezoid
77,2.6081e-05,0.9933954375604276,0.0060950116282107135,0.0005095508113616571,PT210,large,15,,"0,4",0,dfp,,trapezoid
0,5e-07,0.022197372944698816,0.9778026270553012,0.0,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
1,8.3221e-07,0.026006474389428536,0.9739935256105714,0.0,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
2,1.1644e-06,0.030943015004361293,0.9690569849956386,0.0,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
3,1.4966e-06,0.03464720753849687,0.9653527924615031,0.0,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
4,1.8289e-06,0.042614555848342436,0.9573854441516575,0.0,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
5,2.1611e-06,0.04977284921211941,0.9502271507878806,0.0,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
6,2.4933e-06,0.0579440988282568,0.9420559011717432,0.0,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
7,2.8255e-06,0.06713999806357565,0.9328600019364244,0.0,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
8,3.1577e-06,0.0824031050300568,0.9175968949699432,0.0,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
9,3.4899e-06,0.0945502761184029,0.9054497238815972,0.0,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
10,3.8221e-06,0.11334584097559602,0.8866541590244039,0.0,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
11,4.1544e-06,0.13075564324401157,0.8692443567559884,0.0,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
12,4.4866e-06,0.15239722473598122,0.8476027752640187,0.0,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
13,4.8188e-06,0.17687977971635435,0.8231202202836456,0.0,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
14,5.151e-06,0.20772456895830904,0.792275431041691,0.0,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
15,5.4832e-06,0.2389998431179545,0.7610001568820455,0.0,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
16,5.8154e-06,0.2723947446999104,0.7276052553000896,0.0,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
17,6.1477e-06,0.31338927917156745,0.6866107208284326,0.0,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
18,6.4799e-06,0.34748192248614884,0.6525180775138513,0.0,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
19,6.8121e-06,0.38592785962048104,0.614072140379519,0.0,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
20,7.1443e-06,0.425050507254341,0.574949492745659,0.0,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
21,7.4765e-06,0.4612000658870056,0.5387999341129944,0.0,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
22,7.8087e-06,0.49638048404077934,0.5036195159592207,0.0,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
23,8.1409e-06,0.5339240521611129,0.4660759478388871,0.0,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
24,8.4732e-06,0.572883113541595,0.4271168864584049,0.0,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
25,8.8054e-06,0.604972340397519,0.395027659602481,0.0,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
26,9.1376e-06,0.6372867117267659,0.3627132882732341,0.0,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
27,9.4698e-06,0.6621819269780387,0.3378180730219614,0.0,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
28,9.802e-06,0.6916612382051894,0.3083387617948106,0.0,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
29,1.0134e-05,0.7175168332844813,0.2824831667155187,0.0,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
30,1.0466e-05,0.7395502572117827,0.26044974278821736,0.0,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
31,1.0799e-05,0.7637198504322209,0.236280149567779,0.0,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
32,1.1131e-05,0.7851676570905647,0.2148127872148444,1.955569459098209e-05,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
33,1.1463e-05,0.7986202751610333,0.20132092974639718,5.8795092569606835e-05,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
34,1.1795e-05,0.8203561809323242,0.17960449105235954,3.932801531617912e-05,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
35,1.2128e-05,0.8342161048124901,0.165685444796662,9.845039084805167e-05,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
36,1.246e-05,0.8470730201175207,0.1526908802481316,0.00023609963434771152,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
37,1.2792e-05,0.8587474985564366,0.14109503662685055,0.00015746481671284352,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
38,1.3124e-05,0.872772387424546,0.12693299812756148,0.0002946144478924979,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
39,1.3456e-05,0.8809080193427018,0.11873646255554406,0.0003555181017542958,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
40,1.3789e-05,0.8910927605401456,0.10851212309808587,0.00039511636176848235,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
41,1.4121e-05,0.900028380338795,0.09937761122818962,0.0005940084330154328,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
42,1.4453e-05,0.909012344809403,0.09030958542682699,0.0006780697637700307,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
43,1.4785e-05,0.9124055735252247,0.086969951066903,0.000624475407872344,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
44,1.5117e-05,0.9204788604290469,0.07850545743697045,0.0010156821339826355,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
45,1.545e-05,0.9268698402554203,0.07247299459102002,0.0006571651535597493,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
46,1.5782e-05,0.9332713164093204,0.06566652289682055,0.0010621606938590838,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
47,1.6114e-05,0.9383010913086987,0.06073234615182769,0.0009665625394737193,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
48,1.6446e-05,0.9425116344662249,0.05638837963615849,0.0010999858976166457,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
49,1.6779e-05,0.9485503105810975,0.05047641222449125,0.0009732771944113191,PT210,large,15,,"0,4",0,nondfp,1.7384350622901147e-05,trapezoid
50,1.7111e-05,0.9517616407553269,0.047322575824134225,0.0009157834205390216,PT210,large,15,,"0,4",0,nondfp,0.0,trapezoid
51,1.7443e-05,0.954775223146238,0.04409752500868476,0.0011272518450772485,PT210,large,15,,"0,4",0,nondfp,3.472342789680198e-05,trapezoid
