,Size,nozzle,inlet,Mouth,Lung,Trachea,Product,Inlet,Flowrate,Flow,RampTimeInhalation,BolusDelay,DeviceType,InhalationProfile
27,9.4698e-06,0.0002123907474097,,0.32812105462150964,0.6718789453784902,,PT010,USP,30,,x,0.2,dfp,constant
28,9.802e-06,0.0002116062845245,,0.3594903565927514,0.6405096434072486,,PT010,USP,30,,x,0.2,dfp,constant
29,1.0134e-05,0.0001152863264956,,0.38360545932945295,0.616394540670547,,PT010,USP,30,,x,0.2,dfp,constant
30,1.0466e-05,9.580134632825371e-05,,0.4231085526315789,0.576891447368421,,PT010,USP,30,,x,0.2,dfp,constant
31,1.0799e-05,3.827360517318907e-05,,0.45472363787383313,0.5452763621261668,,PT010,USP,30,,x,0.2,dfp,constant
32,1.1131e-05,7.639954408220321e-05,,0.47832850380647507,0.5216714961935249,,PT010,USP,30,,x,0.2,dfp,constant
33,1.1463e-05,5.7228609295711786e-05,,0.5027059616295948,0.49729403837040526,,PT010,USP,30,,x,0.2,dfp,constant
34,1.1795e-05,3.807758943473816e-05,,0.5228930048756912,0.4771069951243087,,PT010,USP,30,,x,0.2,dfp,constant
35,1.2128e-05,9.5277416076476e-05,,0.5608871024019875,0.4391128975980126,,PT010,USP,30,,x,0.2,dfp,constant
36,1.246e-05,9.509439703812652e-05,,0.5889684290295953,0.41103157097040466,,PT010,USP,30,,x,0.2,dfp,constant
37,1.2792e-05,0.0001141979812658,,0.6137167966724029,0.3862832033275971,,PT010,USP,30,,x,0.2,dfp,constant
38,1.3124e-05,9.490667514603462e-05,,0.6375593204384488,0.3624406795615513,,PT010,USP,30,,x,0.2,dfp,constant
39,1.3456e-05,0.0001327920475651,,0.6594260268208959,0.34057397317910404,,PT010,USP,30,,x,0.2,dfp,constant
40,1.3789e-05,7.586629838502508e-05,,0.6820647904844517,0.3179352095155483,,PT010,USP,30,,x,0.2,dfp,constant
41,1.4121e-05,5.683540476930535e-05,,0.7028498356451229,0.2971501643548771,,PT010,USP,30,,x,0.2,dfp,constant
42,1.4453e-05,3.792092227415415e-05,,0.7293055651688913,0.27069443483110867,,PT010,USP,30,,x,0.2,dfp,constant
43,1.4785e-05,5.679200870230236e-05,,0.7411149980878918,0.25888500191210806,,PT010,USP,30,,x,0.2,dfp,constant
44,1.5117e-05,9.463005946691728e-05,,0.7560834298879655,0.24391657011203446,,PT010,USP,30,,x,0.2,dfp,constant
45,1.545e-05,5.6716850664432446e-05,,0.775515614401174,0.22448438559882591,,PT010,USP,30,,x,0.2,dfp,constant
46,1.5782e-05,5.667756132644183e-05,,0.7900752660674658,0.20992473393253425,,PT010,USP,30,,x,0.2,dfp,constant
47,1.6114e-05,0.0,,0.8068489820324699,0.1931510179675301,,PT010,USP,30,,x,0.2,dfp,constant
48,1.6446e-05,1.886994206927785e-05,,0.8148376143054301,0.18516238569456983,,PT010,USP,30,,x,0.2,dfp,constant
49,1.6779e-05,7.543564092914816e-05,,0.8295340577191824,0.1704659422808176,,PT010,USP,30,,x,0.2,dfp,constant
50,1.7111e-05,5.655859787673161e-05,,0.8420594703049199,0.15794052969508016,,PT010,USP,30,,x,0.2,dfp,constant
51,1.7443e-05,0.0,,0.8536294377137885,0.14637056228621145,,PT010,USP,30,,x,0.2,dfp,constant
52,1.7775e-05,0.0,,0.8605299088243058,0.13947009117569423,,PT010,USP,30,,x,0.2,dfp,constant
53,1.8107e-05,3.767306057098253e-05,,0.8666206002093826,0.13337939979061744,,PT010,USP,30,,x,0.2,dfp,constant
54,1.844e-05,5.646173143758621e-05,,0.8747185859341248,0.12528141406587517,,PT010,USP,30,,x,0.2,dfp,constant
55,1.8772e-05,3.763548778961696e-05,,0.8857092496848927,0.11429075031510727,,PT010,USP,30,,x,0.2,dfp,constant
56,1.9104e-05,1.881278767887825e-05,,0.8963939417529475,0.10360605824705252,,PT010,USP,30,,x,0.2,dfp,constant
57,1.9436e-05,0.0,,0.9040026586228125,0.09599734137718753,,PT010,USP,30,,x,0.2,dfp,constant
58,1.9768e-05,0.0,,0.9064429598777666,0.09355704012223345,,PT010,USP,30,,x,0.2,dfp,constant
59,2.0101e-05,0.0,,0.9115905737033176,0.08840942629668241,,PT010,USP,30,,x,0.2,dfp,constant
60,2.0433e-05,3.75784449701215e-05,,0.9169563792168127,0.08304362078318728,,PT010,USP,30,,x,0.2,dfp,constant
61,2.0765e-05,0.0,,0.9224361348197756,0.07756386518022439,,PT010,USP,30,,x,0.2,dfp,constant
62,2.1097e-05,1.8790163961786403e-05,,0.925577573429246,0.07442242657075393,,PT010,USP,30,,x,0.2,dfp,constant
63,2.143e-05,0.0,,0.9331513353651183,0.0668486646348817,,PT010,USP,30,,x,0.2,dfp,constant
64,2.1762e-05,1.8777814637932358e-05,,0.9359069672804677,0.06409303271953228,,PT010,USP,30,,x,0.2,dfp,constant
65,2.2094e-05,1.8774641702147582e-05,,0.9393993259014773,0.06060067409852254,,PT010,USP,30,,x,0.2,dfp,constant
66,2.2426e-05,0.0,,0.9426759964079445,0.057324003592055486,,PT010,USP,30,,x,0.2,dfp,constant
67,2.2758e-05,3.754223501439e-05,,0.9447095166001438,0.05529048339985622,,PT010,USP,30,,x,0.2,dfp,constant
68,2.3091e-05,0.0,,0.9476070758226782,0.05239292417732177,,PT010,USP,30,,x,0.2,dfp,constant
69,2.3423e-05,0.0,,0.9515313459384803,0.04846865406151965,,PT010,USP,30,,x,0.2,dfp,constant
70,2.3755e-05,0.0,,0.9541897756791808,0.0458102243208192,,PT010,USP,30,,x,0.2,dfp,constant
71,2.4087e-05,0.0,,0.9544097632908285,0.04559023670917146,,PT010,USP,30,,x,0.2,dfp,constant
72,2.4419e-05,0.0,,0.9588070744704945,0.041192925529505486,,PT010,USP,30,,x,0.2,dfp,constant
73,2.4752e-05,0.0,,0.9607621799471853,0.03923782005281475,,PT010,USP,30,,x,0.2,dfp,constant
74,2.5084e-05,0.0,,0.9635586547574982,0.0364413452425018,,PT010,USP,30,,x,0.2,dfp,constant
75,2.5416e-05,0.0,,0.9651092963362422,0.03489070366375776,,PT010,USP,30,,x,0.2,dfp,constant
76,2.5748e-05,0.0,,0.9670335416588981,0.03296645834110195,,PT010,USP,30,,x,0.2,dfp,constant
77,2.6081e-05,0.0,,0.969358917082734,0.030641082917266013,,PT010,USP,30,,x,0.2,dfp,constant
0,5e-07,0.070857553548305,0.0,0.01766463558063415,0.9823353644193659,,PT010,USP,30,,x,0.2,nondfp,constant
1,8.3221e-07,0.0640956173290657,0.0,0.01889963185580617,0.9811003681441938,,PT010,USP,30,,x,0.2,nondfp,constant
2,1.1644e-06,0.0593964040961604,0.0,0.020607375265416093,0.9793926247345839,,PT010,USP,30,,x,0.2,nondfp,constant
3,1.4966e-06,0.0493108806215669,0.0,0.021628548520048366,0.9783714514799515,,PT010,USP,30,,x,0.2,nondfp,constant
4,1.8289e-06,0.0422016965665896,0.0,0.024962406024420757,0.9750375939755793,,PT010,USP,30,,x,0.2,nondfp,constant
5,2.1611e-06,0.0366735277875395,1.8826246297504905e-05,0.02683825826201036,0.9731617417379897,,PT010,USP,30,,x,0.2,nondfp,constant
6,2.4933e-06,0.0308421706165298,0.0,0.028167080753867393,0.9718329192461326,,PT010,USP,30,,x,0.2,nondfp,constant
7,2.8255e-06,0.023587242055461,3.761920583008136e-05,0.036353195773753504,0.9636468042262465,,PT010,USP,30,,x,0.2,nondfp,constant
8,3.1577e-06,0.0195527925470293,3.760152412890256e-05,0.03759173980744221,0.9624082601925578,,PT010,USP,30,,x,0.2,nondfp,constant
9,3.4899e-06,0.0157312099022862,0.0001127685297654,0.04427859018978787,0.955721409810212,,PT010,USP,30,,x,0.2,nondfp,constant
10,3.8221e-06,0.0126877314336196,0.0001127798349655,0.047860730066902085,0.9521392699330979,,PT010,USP,30,,x,0.2,nondfp,constant
11,4.1544e-06,0.0105086381270181,9.39949743024876e-05,0.060615216041357216,0.9393847839586427,,PT010,USP,30,,x,0.2,nondfp,constant
12,4.4866e-06,0.0074993891475005,0.0002443409997932,0.07284135861410428,0.9271586413858958,,PT010,USP,30,,x,0.2,nondfp,constant
13,4.8188e-06,0.0055448695812592,0.0002819425210809,0.08534114378548141,0.9146588562145185,,PT010,USP,30,,x,0.2,nondfp,constant
14,5.151e-06,0.0038182057579062,0.0004890312793377,0.098636232588866,0.901363767411134,,PT010,USP,30,,x,0.2,nondfp,constant
15,5.4832e-06,0.0030139921115547,0.0003383691861283,0.12472329411929647,0.8752767058807036,,PT010,USP,30,,x,0.2,nondfp,constant
16,5.8154e-06,0.0026696580158495,0.0004324093969333,0.14062996403734165,0.8593700359626583,,PT010,USP,30,,x,0.2,nondfp,constant
17,6.1477e-06,0.0020125896574208,0.0003949942318302,0.17043705097502554,0.8295629490249745,,PT010,USP,30,,x,0.2,nondfp,constant
18,6.4799e-06,0.0012607888398233,0.0003010839020473,0.19409515717926923,0.8059048428207308,,PT010,USP,30,,x,0.2,nondfp,constant
19,6.8121e-06,0.0009787805398351,0.0005270356752958,0.22376071951474563,0.7762392804852544,,PT010,USP,30,,x,0.2,nondfp,constant
20,7.1443e-06,0.0005651597826797,0.0005651597826797,0.253136636058318,0.7468633639416821,,PT010,USP,30,,x,0.2,nondfp,constant
21,7.4765e-06,0.0006222853600044,0.0005279996993977,0.284368966227053,0.715631033772947,,PT010,USP,30,,x,0.2,nondfp,constant
22,7.8087e-06,0.000622461426254,0.0003206619468581,0.3140650641953856,0.6859349358046144,,PT010,USP,30,,x,0.2,nondfp,constant
23,8.1409e-06,0.000377448698431,0.0003397038285879,0.3484282544378698,0.6515717455621302,,PT010,USP,30,,x,0.2,nondfp,constant
24,8.4732e-06,0.0001889918542455,0.0003212861522174,0.38314908598452163,0.6168509140154783,,PT010,USP,30,,x,0.2,nondfp,constant
25,8.8054e-06,9.44840228880428e-05,0.0003590392869745,0.42116965772359033,0.5788303422764097,,PT010,USP,30,,x,0.2,nondfp,constant
26,9.1376e-06,0.0001702116929533,0.0002458613342659,0.4525886857379952,0.5474113142620047,,PT010,USP,30,,x,0.2,nondfp,constant
27,9.4698e-06,3.7821721003636775e-05,0.0002647520470254,0.4938917423063912,0.5061082576936088,,PT010,USP,30,,x,0.2,nondfp,constant
28,9.802e-06,5.6799535627318536e-05,0.0002082649639668,0.5242671588543563,0.4757328411456438,,PT010,USP,30,,x,0.2,nondfp,constant
29,1.0134e-05,1.892756422550917e-05,0.000189275642255,0.5543975380027685,0.4456024619972314,,PT010,USP,30,,x,0.2,nondfp,constant
30,1.0466e-05,5.681029149991793e-05,9.468381916652988e-05,0.5953479214715645,0.40465207852843554,,PT010,USP,30,,x,0.2,nondfp,constant
31,1.0799e-05,1.8944656308238466e-05,0.0001894465630823,0.6234771634741749,0.3765228365258252,,PT010,USP,30,,x,0.2,nondfp,constant
32,1.1131e-05,3.787065904268809e-05,9.467664760672024e-05,0.6526144849410638,0.3473855150589362,,PT010,USP,30,,x,0.2,nondfp,constant
33,1.1463e-05,1.8935329563498847e-05,7.574131825399539e-05,0.6828886580723121,0.3171113419276879,,PT010,USP,30,,x,0.2,nondfp,constant
34,1.1795e-05,3.787854874653567e-05,5.681782311980351e-05,0.7096639157995455,0.2903360842004544,,PT010,USP,30,,x,0.2,nondfp,constant
35,1.2128e-05,0.0,9.465513977408972e-05,0.7293849764167385,0.27061502358326167,,PT010,USP,30,,x,0.2,nondfp,constant
36,1.246e-05,1.8905616858768742e-05,3.7811233717537485e-05,0.7532921531360304,0.24670784686396965,,PT010,USP,30,,x,0.2,nondfp,constant
37,1.2792e-05,1.890025704882036e-05,0.0,0.7787214923227155,0.2212785076772845,,PT010,USP,30,,x,0.2,nondfp,constant
38,1.3124e-05,0.0,5.665686715272674e-05,0.790600299154658,0.20939970084534199,,PT010,USP,30,,x,0.2,nondfp,constant
39,1.3456e-05,0.0,1.888847612683016e-05,0.8076569326235216,0.1923430673764785,,PT010,USP,30,,x,0.2,nondfp,constant
40,1.3789e-05,0.0,5.661445561872003e-05,0.8224661990317955,0.17753380096820456,,PT010,USP,30,,x,0.2,nondfp,constant
41,1.4121e-05,0.0,0.0,0.8409315762537952,0.15906842374620475,,PT010,USP,30,,x,0.2,nondfp,constant
42,1.4453e-05,0.0,0.0,0.8510363702612481,0.1489636297387519,,PT010,USP,30,,x,0.2,nondfp,constant
43,1.4785e-05,0.0,0.0,0.8644386668957155,0.13556133310428453,,PT010,USP,30,,x,0.2,nondfp,constant
44,1.5117e-05,0.0,0.0,0.8746517069477773,0.12534829305222264,,PT010,USP,30,,x,0.2,nondfp,constant
45,1.545e-05,0.0,0.0,0.8853792429211012,0.11462075707889877,,PT010,USP,30,,x,0.2,nondfp,constant
46,1.5782e-05,1.881668160554823e-05,0.0,0.8960252342289962,0.10397476577100385,,PT010,USP,30,,x,0.2,nondfp,constant
47,1.6114e-05,0.0,1.8815029407153465e-05,0.9034638357123487,0.09653616428765137,,PT010,USP,30,,x,0.2,nondfp,constant
48,1.6446e-05,0.0,1.881349554747272e-05,0.9088755844950399,0.09112441550496003,,PT010,USP,30,,x,0.2,nondfp,constant
49,1.6779e-05,0.0,0.0,0.9165190646976499,0.08348093530235019,,PT010,USP,30,,x,0.2,nondfp,constant
50,1.7111e-05,0.0,0.0,0.9234750682346345,0.07652493176536543,,PT010,USP,30,,x,0.2,nondfp,constant
51,1.7443e-05,0.0,0.0,0.9314927312088636,0.06850726879113654,,PT010,USP,30,,x,0.2,nondfp,constant
52,1.7775e-05,0.0,0.0,0.936642237092236,0.06335776290776397,,PT010,USP,30,,x,0.2,nondfp,constant
53,1.8107e-05,0.0,0.0,0.9416915355106112,0.05830846448938877,,PT010,USP,30,,x,0.2,nondfp,constant
54,1.844e-05,0.0,0.0,0.9442870019812191,0.05571299801878091,,PT010,USP,30,,x,0.2,nondfp,constant
55,1.8772e-05,0.0,0.0,0.949810087828475,0.050189912171525075,,PT010,USP,30,,x,0.2,nondfp,constant
56,1.9104e-05,0.0,0.0,0.9561267908651931,0.043873209134806836,,PT010,USP,30,,x,0.2,nondfp,constant
57,1.9436e-05,0.0,0.0,0.9563691827480559,0.04363081725194411,,PT010,USP,30,,x,0.2,nondfp,constant
58,1.9768e-05,0.0,0.0,0.9597208107378666,0.04027918926213347,,PT010,USP,30,,x,0.2,nondfp,constant
59,2.0101e-05,0.0,0.0,0.9617461499477776,0.03825385005222227,,PT010,USP,30,,x,0.2,nondfp,constant
60,2.0433e-05,0.0,0.0,0.9647846129042047,0.03521538709579533,,PT010,USP,30,,x,0.2,nondfp,constant
61,2.0765e-05,0.0,0.0,0.9675262284409487,0.03247377155905131,,PT010,USP,30,,x,0.2,nondfp,constant
62,2.1097e-05,0.0,0.0,0.9704695495505342,0.029530450449465756,,PT010,USP,30,,x,0.2,nondfp,constant
63,2.143e-05,0.0,0.0,0.9708535256487963,0.02914647435120366,,PT010,USP,30,,x,0.2,nondfp,constant
64,2.1762e-05,0.0,0.0,0.9728124303597089,0.027187569640291065,,PT010,USP,30,,x,0.2,nondfp,constant
65,2.2094e-05,0.0,0.0,0.9756778585655502,0.024322141434449808,,PT010,USP,30,,x,0.2,nondfp,constant
66,2.2426e-05,0.0,0.0,0.9768320710194427,0.0231679289805574,,PT010,USP,30,,x,0.2,nondfp,constant
67,2.2758e-05,0.0,0.0,0.9769526741054252,0.023047325894574807,,PT010,USP,30,,x,0.2,nondfp,constant
68,2.3091e-05,0.0,1.8760904768003475e-05,0.9796969137139514,0.020303086286048516,,PT010,USP,30,,x,0.2,nondfp,constant
69,2.3423e-05,0.0,0.0,0.9806939432223235,0.019306056777676488,,PT010,USP,30,,x,0.2,nondfp,constant
70,2.3755e-05,0.0,0.0,0.9809611274527589,0.019038872547241136,,PT010,USP,30,,x,0.2,nondfp,constant
71,2.4087e-05,0.0,0.0,0.9841913034898252,0.015808696510174688,,PT010,USP,30,,x,0.2,nondfp,constant
72,2.4419e-05,0.0,0.0,0.9845373910225058,0.015462608977494177,,PT010,USP,30,,x,0.2,nondfp,constant
73,2.4752e-05,0.0,0.0,0.9859123486255759,0.014087651374424106,,PT010,USP,30,,x,0.2,nondfp,constant
74,2.5084e-05,0.0,0.0,0.9863950290505145,0.013604970949485519,,PT010,USP,30,,x,0.2,nondfp,constant
75,2.5416e-05,0.0,0.0,0.9875860797994964,0.012413920200503557,,PT010,USP,30,,x,0.2,nondfp,constant
76,2.5748e-05,0.0,0.0,0.9870292855066974,0.012970714493302584,,PT010,USP,30,,x,0.2,nondfp,constant
77,2.6081e-05,0.0,0.0,0.9891651171959331,0.010834882804066864,,PT010,USP,30,,x,0.2,nondfp,constant
0,5e-07,0.0916209988625002,0.0,0.03427341131721549,0.9657265886827845,0.0,PT027,medium,30,,"0,4",0,nondfp,trapezoid
1,8.3221e-07,0.07924013434089,0.0,0.03645889949344517,0.9635411005065548,0.0,PT027,medium,30,,"0,4",0,nondfp,trapezoid
2,1.1644e-06,0.0645465149132994,0.0002242755903867,0.039626305797367346,0.9603736942026326,0.0,PT027,medium,30,,"0,4",0,nondfp,trapezoid
3,1.4966e-06,0.0535115563311495,0.0008046850576112,0.04746356104351046,0.9525364389564895,0.0,PT027,medium,30,,"0,4",0,nondfp,trapezoid
4,1.8289e-06,0.0441058182143176,0.0031280722137813,0.05774069115221429,0.9422593088477856,0.0,PT027,medium,30,,"0,4",0,nondfp,trapezoid
5,2.1611e-06,0.0365532920251415,0.0055275709891677,0.06479579052868933,0.9352042094713106,0.0,PT027,medium,30,,"0,4",0,nondfp,trapezoid
6,2.4933e-06,0.0274497571409473,0.0077982264604964,0.06869957285239647,0.9313004271476035,0.0,PT027,medium,30,,"0,4",0,nondfp,trapezoid
7,2.8255e-06,0.0228410187661821,0.0098462909245635,0.07992336089636168,0.9200766391036383,0.0,PT027,medium,30,,"0,4",0,nondfp,trapezoid
8,3.1577e-06,0.0162073110368734,0.0121406422863874,0.09288649830531466,0.9071135016946853,0.0,PT027,medium,30,,"0,4",0,nondfp,trapezoid
9,3.4899e-06,0.0131731196166871,0.0126835780093102,0.10853059197936857,0.8914694080206315,0.0,PT027,medium,30,,"0,4",0,nondfp,trapezoid
10,3.8221e-06,0.0097870573580876,0.0136573936769677,0.13403335392217375,0.8659666460778263,0.0,PT027,medium,30,,"0,4",0,nondfp,trapezoid
11,4.1544e-06,0.0082625017683144,0.0132170352402248,0.16709626775477943,0.8329037322452206,0.0,PT027,medium,30,,"0,4",0,nondfp,trapezoid
12,4.4866e-06,0.0054725040042712,0.0135700302544936,0.19279323446500793,0.807206765534992,0.0,PT027,medium,30,,"0,4",0,nondfp,trapezoid
13,4.8188e-06,0.0058708414522465,0.0128091086230833,0.21800101914204145,0.7819989808579585,0.0,PT027,medium,30,,"0,4",0,nondfp,trapezoid
14,5.151e-06,0.0034252668931225,0.0124999999606159,0.25877954349338006,0.7412204565066199,0.0,PT027,medium,30,,"0,4",0,nondfp,trapezoid
15,5.4832e-06,0.0021793275346946,0.012809108775348,0.2907894736842103,0.7092105263157897,0.0,PT027,medium,30,,"0,4",0,nondfp,trapezoid
16,5.8154e-06,0.0018229513951641,0.0110562747333427,0.34133840549450273,0.6586615945054973,0.0,PT027,medium,30,,"0,4",0,nondfp,trapezoid
17,6.1477e-06,0.0017792802811262,0.0109425737289266,0.3686094801661177,0.6313905198338823,0.0,PT027,medium,30,,"0,4",0,nondfp,trapezoid
18,6.4799e-06,0.0009781255557531,0.0098257158100658,0.42595286587139913,0.5740471341286009,0.0,PT027,medium,30,,"0,4",0,nondfp,trapezoid
19,6.8121e-06,0.0007559587335467,0.00951618641053,0.45814855875831473,0.5418514412416853,0.0,PT027,medium,30,,"0,4",0,nondfp,trapezoid
20,7.1443e-06,0.0009781255490129,0.0098701759945853,0.4979707760884403,0.5020292239115597,0.0,PT027,medium,30,,"0,4",0,nondfp,trapezoid
21,7.4765e-06,0.0005780603865123,0.0080039130440169,0.5469458546709982,0.4530541453290018,0.0,PT027,medium,30,,"0,4",0,nondfp,trapezoid
22,7.8087e-06,0.0004890845226979,0.0095890207935025,0.5762776025236593,0.4237223974763406,0.0,PT027,medium,30,,"0,4",0,nondfp,trapezoid
23,8.1409e-06,0.0004002490438495,0.0076936760651071,0.6214001986097316,0.37859980139026833,0.0,PT027,medium,30,,"0,4",0,nondfp,trapezoid
24,8.4732e-06,0.00062258193384,0.0076488637586059,0.6266836946542742,0.37331630534572585,0.0,PT027,medium,30,,"0,4",0,nondfp,trapezoid
25,8.8054e-06,0.0004446618371902,0.0062252657206633,0.6560346761370291,0.34363191643532764,0.0003334074276432246,PT027,medium,30,,"0,4",0,nondfp,trapezoid
26,9.1376e-06,0.0002222617348603,0.0056454480654536,0.6902066675081032,0.30979333249189683,0.0,PT027,medium,30,,"0,4",0,nondfp,trapezoid
27,9.4698e-06,0.0004001600655286,0.0048908452453501,0.7150168992705163,0.2849831007294837,0.0,PT027,medium,30,,"0,4",0,nondfp,trapezoid
28,9.802e-06,0.0005778805153506,0.004267425344128,0.7303907856944125,0.26932807851432716,0.0002811357912603591,PT027,medium,30,,"0,4",0,nondfp,trapezoid
29,1.0134e-05,0.000533570475767,0.004268563806136,0.759174715244107,0.2405618958176368,0.00026338893825620616,PT027,medium,30,,"0,4",0,nondfp,trapezoid
30,1.0466e-05,0.0008003913024145,0.0034683623104628,0.7648841208746214,0.23487019900090053,0.00024568012447792983,PT027,medium,30,,"0,4",0,nondfp,trapezoid
31,1.0799e-05,0.0004001778568252,0.0030235660293463,0.780292726020652,0.21922738915399703,0.00047988482535095476,PT027,medium,30,,"0,4",0,nondfp,trapezoid
32,1.1131e-05,0.000400160063616,0.0028011204453122,0.7977245848668197,0.20161052151819445,0.0006648936149858459,PT027,medium,30,,"0,4",0,nondfp,trapezoid
33,1.1463e-05,0.0006224435384485,0.0026676151647796,0.8087697093614508,0.19017454739052245,0.0010557432480267138,PT027,medium,30,,"0,4",0,nondfp,trapezoid
34,1.1795e-05,0.0004446025253423,0.0024897741419171,0.8246031746031748,0.1751984126984125,0.0001984126984126985,PT027,medium,30,,"0,4",0,nondfp,trapezoid
35,1.2128e-05,0.0002223111466808,0.0016895647147747,0.8336240873554309,0.16618207662983753,0.00019383601473153724,PT027,medium,30,,"0,4",0,nondfp,trapezoid
36,1.246e-05,0.000355650395661,0.0017337956788476,0.8500888317098579,0.148808429822949,0.0011027384671931225,PT027,medium,30,,"0,4",0,nondfp,trapezoid
37,1.2792e-05,0.0004889758164652,0.0011113086737846,0.8578925893798155,0.1412327240534163,0.0008746865667680944,PT027,medium,30,,"0,4",0,nondfp,trapezoid
38,1.3124e-05,0.0004445234722614,0.0016002845001412,0.8585509559121497,0.1407692729430271,0.0006797711448232261,PT027,medium,30,,"0,4",0,nondfp,trapezoid
39,1.3456e-05,0.0006224158627128,0.0013782065531498,0.8710097722320985,0.12785016262348828,0.0011400651444131913,PT027,medium,30,,"0,4",0,nondfp,trapezoid
40,1.3789e-05,0.0004002134471718,0.0012895766631092,0.8788198667037045,0.12038845123421903,0.0007916820620765392,PT027,medium,30,,"0,4",0,nondfp,trapezoid
41,1.4121e-05,0.0005779575868047,0.0009780820699773,0.8782783834069945,0.12096651968652063,0.0007550969064849533,PT027,medium,30,,"0,4",0,nondfp,trapezoid
42,1.4453e-05,0.0003556187770817,0.0010668563312451,0.8917520746957726,0.10766227376555701,0.0005856515386704842,PT027,medium,30,,"0,4",0,nondfp,trapezoid
43,1.4785e-05,0.0005334281629528,0.0007556898975165,0.8980596167022146,0.10081552390932032,0.0011248593884652523,PT027,medium,30,,"0,4",0,nondfp,trapezoid
44,1.5117e-05,0.0004889323479598,0.0008445195101124,0.9089542716382603,0.09008926999172064,0.0009564583700191762,PT027,medium,30,,"0,4",0,nondfp,trapezoid
45,1.545e-05,0.0004000533426376,0.000755656313871,0.9067499897069768,0.09258520507877087,0.0006648052142522795,PT027,medium,30,,"0,4",0,nondfp,trapezoid
46,1.5782e-05,0.0001778410094719,0.0004001422713117,0.9161632405324122,0.08318484065368777,0.000651918813900121,PT027,medium,30,,"0,4",0,nondfp,trapezoid
47,1.6114e-05,0.0002667259373841,0.0007112691663576,0.922473680785716,0.07701487566722823,0.0005114435470557074,PT027,medium,30,,"0,4",0,nondfp,trapezoid
48,1.6446e-05,0.0003556345854634,0.0006668148477439,0.9293683347005744,0.06964725184577521,0.0009844134536504331,PT027,medium,30,,"0,4",0,nondfp,trapezoid
49,1.6779e-05,0.0003556029692847,0.0004889540827665,0.9291971395815394,0.06983846276178257,0.0009643976566780599,PT027,medium,30,,"0,4",0,nondfp,trapezoid
50,1.7111e-05,0.0002222814980448,0.0003111940972627,0.938598538118157,0.06128480299233144,0.00011665888951157877,PT027,medium,30,,"0,4",0,nondfp,trapezoid
51,1.7443e-05,0.0004000355605227,0.0003111387692954,0.9430977579639502,0.056105610647545226,0.0007966313885045674,PT027,medium,30,,"0,4",0,nondfp,trapezoid
52,1.7775e-05,0.0003556029692847,0.0004445037116059,0.9425429653616918,0.05712933291983909,0.0003277017184692016,PT027,medium,30,,"0,4",0,nondfp,trapezoid
53,1.8107e-05,0.0003111249388861,0.000355571358727,0.9509443468806019,0.048514995681218344,0.0005406574381796702,PT027,medium,30,,"0,4",0,nondfp,trapezoid
54,1.844e-05,4.44464195312812e-05,0.0003555713562502,0.9521130724282376,0.04725406068755425,0.0006328668842081114,PT027,medium,30,,"0,4",0,nondfp,trapezoid
55,1.8772e-05,0.0001777935822156,0.0003111387688774,0.9607199647947812,0.038874040009299546,0.00040599519591936524,PT027,medium,30,,"0,4",0,nondfp,trapezoid
56,1.9104e-05,0.0003111111111111,0.0003111111111111,0.9618540188932111,0.037851796162520726,0.0002941849442682232,PT027,medium,30,,"0,4",0,nondfp,trapezoid
57,1.9436e-05,0.0001777935816517,0.0001333451862387,0.9630098007087775,0.036515965966976094,0.0004742333242463846,PT027,medium,30,,"0,4",0,nondfp,trapezoid
58,1.9768e-05,0.0001777777770656,4.444444426640048e-05,0.9667933108862021,0.032578454454888085,0.0006282346589096838,PT027,medium,30,,"0,4",0,nondfp,trapezoid
59,2.0101e-05,0.0001777935813177,0.0002222419766471,0.9693757359619845,0.03027952560880134,0.0003447384292141504,PT027,medium,30,,"0,4",0,nondfp,trapezoid
60,2.0433e-05,0.0001333392595226,8.889283968176358e-05,0.9696912242949072,0.029902491848456357,0.0004062838566366214,PT027,medium,30,,"0,4",0,nondfp,trapezoid
61,2.0765e-05,4.444444444444439e-05,8.888888888888878e-05,0.9767252562585592,0.02296950120056947,0.0003052425408712233,PT027,medium,30,,"0,4",0,nondfp,trapezoid
62,2.1097e-05,4.444444421431575e-05,4.444444421431575e-05,0.9748013136123216,0.024913148864871917,0.00028553752280645366,PT027,medium,30,,"0,4",0,nondfp,trapezoid
63,2.143e-05,0.0001333333333333,0.0001333333333333,0.9797141955654404,0.020218185086444518,6.761934811519917e-05,PT027,medium,30,,"0,4",0,nondfp,trapezoid
64,2.1762e-05,0.0,8.889283968176275e-05,0.9825732137544101,0.017044247035321092,0.000382539210268926,PT027,medium,30,,"0,4",0,nondfp,trapezoid
65,2.2094e-05,8.888888880423352e-05,8.888888880423352e-05,0.9810610659368397,0.01875682892793772,0.00018210513522262867,PT027,medium,30,,"0,4",0,nondfp,trapezoid
66,2.2426e-05,4.444641984088013e-05,8.889283968176027e-05,0.9839365277912892,0.015594465720865348,0.0004690064878455208,PT027,medium,30,,"0,4",0,nondfp,trapezoid
67,2.2758e-05,4.444444444444112e-05,0.0,0.9849102617840948,0.014746789620089153,0.000342948595815967,PT027,medium,30,,"0,4",0,nondfp,trapezoid
68,2.3091e-05,0.0,0.0,0.9861614865761614,0.013336309307651003,0.0005022041161876638,PT027,medium,30,,"0,4",0,nondfp,trapezoid
